sourceTaxonID	sourceTaxonName	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceCitation
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:2496709	Abies lasiocarpa var. lasiocarpa		Greater Yellowstone Ecosystem					BLANCHARD, B.M. 1983. Grizzly bear-habitat relationships in the Yellowstone area. International Conference on Bear Research and Management 5:118-123.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1061646	Picea engelmannii		Greater Yellowstone Ecosystem					BLANCHARD, B.M. 1983. Grizzly bear-habitat relationships in the Yellowstone area. International Conference on Bear Research and Management 5:118-123.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1061758	Pinus contorta		Greater Yellowstone Ecosystem					BLANCHARD, B.M. 1983. Grizzly bear-habitat relationships in the Yellowstone area. International Conference on Bear Research and Management 5:118-123.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1061712	Pseudotsuga menziesii		Greater Yellowstone Ecosystem					BLANCHARD, B.M. 1983. Grizzly bear-habitat relationships in the Yellowstone area. International Conference on Bear Research and Management 5:118-123.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:594656	Actaea rubra		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:411731	Amelanchier alnifolia		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:583640	Arctostaphylos uva-ursi		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:468487	Berberis repens		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:328109	Bison bison		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:585386	Bistorta vivipara		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1114258	Calamagrostis rubescens		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1037786	Clethrionomys gapperi		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:488283	Cornus sericea		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:630576	Crataegus douglasii		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:643058	Hedysarum occidentale		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:581673	Heracleum sphondylium		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1061674	Juniperus communis		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1034922	Juniperus horizontalis		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:488666	Lonicera involucrata		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:630899	Luzula glabrata var. hitchcokii		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:327985	Marmota flaviventris		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:310274	Microtus montanus		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1037788	Microtus pennsylvanicus		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:311573	Peromyscus maniculatus		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:630083	Prunus virginiana		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:583179	Ribes cereum		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:583193	Ribes lacustre		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:30108	Rubus		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:488729	Sambucus racemosa		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:582733	Shepherdia canadensis		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:628740	Sorbus scopulina		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1082285	Streptopus amplexifolius		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:488109	Symphoricarpos albus		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:594978	Thalictrum occidentale		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:328063	Thomomys talpoides		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:583675	Vaccinium membranaceum		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:582119	Vaccinium scoparium		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1083443	Veratrum viride		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1083542	Xerophyllum tenax		Greater Yellowstone Ecosystem					CRAIGHEAD, J.J., J.S. SUMNER, AND J.A. MITCHELL. 1995. The grizzly bears of Yellowstone, their ecology in the Yellowstone ecosystem, 1959-1992. Island Press, Covelo, California, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1084938	Allium schoenoprasum		Greater Yellowstone Ecosystem				10.1002/jwmg.483	FORTIN, J.K., C.C. SCHWARTZ, K.A. GUNTHER, J.E. TEISBERG, M.A. HAROLDSON, M.A. EVANS, AND C.T. ROBBINS. 2013. Dietary adjustability of grizzly bears and American black bears in Yellowstone National Park. Journal of Wildlife Management 77:270-281.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:467838	Balsamorhiza sagittata		Greater Yellowstone Ecosystem				10.1002/jwmg.483	FORTIN, J.K., C.C. SCHWARTZ, K.A. GUNTHER, J.E. TEISBERG, M.A. HAROLDSON, M.A. EVANS, AND C.T. ROBBINS. 2013. Dietary adjustability of grizzly bears and American black bears in Yellowstone National Park. Journal of Wildlife Management 77:270-281.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:38306	Castilleja		Greater Yellowstone Ecosystem				10.1002/jwmg.483	FORTIN, J.K., C.C. SCHWARTZ, K.A. GUNTHER, J.E. TEISBERG, M.A. HAROLDSON, M.A. EVANS, AND C.T. ROBBINS. 2013. Dietary adjustability of grizzly bears and American black bears in Yellowstone National Park. Journal of Wildlife Management 77:270-281.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:37625	Eriogonum		Greater Yellowstone Ecosystem				10.1002/jwmg.483	FORTIN, J.K., C.C. SCHWARTZ, K.A. GUNTHER, J.E. TEISBERG, M.A. HAROLDSON, M.A. EVANS, AND C.T. ROBBINS. 2013. Dietary adjustability of grizzly bears and American black bears in Yellowstone National Park. Journal of Wildlife Management 77:270-281.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1088097	Erythronium grandiflorum		Greater Yellowstone Ecosystem				10.1002/jwmg.483	FORTIN, J.K., C.C. SCHWARTZ, K.A. GUNTHER, J.E. TEISBERG, M.A. HAROLDSON, M.A. EVANS, AND C.T. ROBBINS. 2013. Dietary adjustability of grizzly bears and American black bears in Yellowstone National Park. Journal of Wildlife Management 77:270-281.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:346185	Geranium viscosissimum		Greater Yellowstone Ecosystem				10.1002/jwmg.483	FORTIN, J.K., C.C. SCHWARTZ, K.A. GUNTHER, J.E. TEISBERG, M.A. HAROLDSON, M.A. EVANS, AND C.T. ROBBINS. 2013. Dietary adjustability of grizzly bears and American black bears in Yellowstone National Park. Journal of Wildlife Management 77:270-281.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:582072	Ligusticum filicinum		Greater Yellowstone Ecosystem				10.1002/jwmg.483	FORTIN, J.K., C.C. SCHWARTZ, K.A. GUNTHER, J.E. TEISBERG, M.A. HAROLDSON, M.A. EVANS, AND C.T. ROBBINS. 2013. Dietary adjustability of grizzly bears and American black bears in Yellowstone National Park. Journal of Wildlife Management 77:270-281.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:503267	Tragopogon dubius		Greater Yellowstone Ecosystem				10.1002/jwmg.483	FORTIN, J.K., C.C. SCHWARTZ, K.A. GUNTHER, J.E. TEISBERG, M.A. HAROLDSON, M.A. EVANS, AND C.T. ROBBINS. 2013. Dietary adjustability of grizzly bears and American black bears in Yellowstone National Park. Journal of Wildlife Management 77:270-281.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:31288	Vespula		Greater Yellowstone Ecosystem				10.1002/jwmg.483	FORTIN, J.K., C.C. SCHWARTZ, K.A. GUNTHER, J.E. TEISBERG, M.A. HAROLDSON, M.A. EVANS, AND C.T. ROBBINS. 2013. Dietary adjustability of grizzly bears and American black bears in Yellowstone National Park. Journal of Wildlife Management 77:270-281.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:37725	Viola		Greater Yellowstone Ecosystem				10.1002/jwmg.483	FORTIN, J.K., C.C. SCHWARTZ, K.A. GUNTHER, J.E. TEISBERG, M.A. HAROLDSON, M.A. EVANS, AND C.T. ROBBINS. 2013. Dietary adjustability of grizzly bears and American black bears in Yellowstone National Park. Journal of Wildlife Management 77:270-281.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:328006	Callospermophilus lateralis		Greater Yellowstone Ecosystem				10.2307/3872725	FRENCH, S.P., M.G. FRENCH, AND R.R. KNIGHT. 1994. Grizzly bear use of army cutworm moths in the Yellowstone Ecosystem. International Conference on Bear Research and Management 9:389-399.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:133021	Ochotona princeps		Greater Yellowstone Ecosystem				10.2307/3872725	FRENCH, S.P., M.G. FRENCH, AND R.R. KNIGHT. 1994. Grizzly bear use of army cutworm moths in the Yellowstone Ecosystem. International Conference on Bear Research and Management 9:389-399.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1114214	Bromus carinatus		Greater Yellowstone Ecosystem					GRAHAM, D.C. 1978. Grizzly bear distribution, use of habitats, food habits, and habitat characterization in Pelican and Hayden Valleys, Yellowstone National Park. Thesis, Montana State University, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1114261	Calamagrostis canadensis		Greater Yellowstone Ecosystem					GRAHAM, D.C. 1978. Grizzly bear distribution, use of habitats, food habits, and habitat characterization in Pelican and Hayden Valleys, Yellowstone National Park. Thesis, Montana State University, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:211083	Catostomus catostomus		Greater Yellowstone Ecosystem					GRAHAM, D.C. 1978. Grizzly bear distribution, use of habitats, food habits, and habitat characterization in Pelican and Hayden Valleys, Yellowstone National Park. Thesis, Montana State University, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1114284	Deschampsia cespitosa		Greater Yellowstone Ecosystem					GRAHAM, D.C. 1978. Grizzly bear distribution, use of habitats, food habits, and habitat characterization in Pelican and Hayden Valleys, Yellowstone National Park. Thesis, Montana State University, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:27789	Lupinus		Greater Yellowstone Ecosystem					GRAHAM, D.C. 1978. Grizzly bear distribution, use of habitats, food habits, and habitat characterization in Pelican and Hayden Valleys, Yellowstone National Park. Thesis, Montana State University, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:473796	Ranunculus acris		Greater Yellowstone Ecosystem					GRAHAM, D.C. 1978. Grizzly bear distribution, use of habitats, food habits, and habitat characterization in Pelican and Hayden Valleys, Yellowstone National Park. Thesis, Montana State University, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:703404	Trifolium hybridum		Greater Yellowstone Ecosystem					GRAHAM, D.C. 1978. Grizzly bear distribution, use of habitats, food habits, and habitat characterization in Pelican and Hayden Valleys, Yellowstone National Park. Thesis, Montana State University, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:328654	Alces alces		Greater Yellowstone Ecosystem					GREEN, G.I. 1989. Dynamics of ungulate carcass availability and use by bears on the Northern Winter Range and Firehole and Gibbon drainages. Pages 21-31 in R.R. Knight, B.M. Blanchard, and D.J. Mattson, editors. Yellowstone grizzly bear investigations: Annual report of the Interagency Study Team, 1988. U.S. Department of the Interior, National Park Service, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:328661	Antilocapra americana		Greater Yellowstone Ecosystem					GREEN, G.I. 1989. Dynamics of ungulate carcass availability and use by bears on the Northern Winter Range and Firehole and Gibbon drainages. Pages 21-31 in R.R. Knight, B.M. Blanchard, and D.J. Mattson, editors. Yellowstone grizzly bear investigations: Annual report of the Interagency Study Team, 1988. U.S. Department of the Interior, National Park Service, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:328651	Odocoileus hemionus		Greater Yellowstone Ecosystem					GREEN, G.I. 1989. Dynamics of ungulate carcass availability and use by bears on the Northern Winter Range and Firehole and Gibbon drainages. Pages 21-31 in R.R. Knight, B.M. Blanchard, and D.J. Mattson, editors. Yellowstone grizzly bear investigations: Annual report of the Interagency Study Team, 1988. U.S. Department of the Interior, National Park Service, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:328658	Ovis canadensis		Greater Yellowstone Ecosystem					GREEN, G.I. 1989. Dynamics of ungulate carcass availability and use by bears on the Northern Winter Range and Firehole and Gibbon drainages. Pages 21-31 in R.R. Knight, B.M. Blanchard, and D.J. Mattson, editors. Yellowstone grizzly bear investigations: Annual report of the Interagency Study Team, 1988. U.S. Department of the Interior, National Park Service, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1114117	Elymus glaucus		Greater Yellowstone Ecosystem					GUNTHER, K.A. 1991. Grizzly bear activity and human-induced modifications in Pelican Valley, Yellowstone National Park. Thesis, Montana State University, Bozeman, Montana, USA. 
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:580096	Mertensia ciliata		Greater Yellowstone Ecosystem					GUNTHER, K.A. 1991. Grizzly bear activity and human-induced modifications in Pelican Valley, Yellowstone National Park. Thesis, Montana State University, Bozeman, Montana, USA. 
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:29127	Scirpus		Greater Yellowstone Ecosystem					GUNTHER, K.A. 1991. Grizzly bear activity and human-induced modifications in Pelican Valley, Yellowstone National Park. Thesis, Montana State University, Bozeman, Montana, USA. 
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:640585	Trifolium longipes		Greater Yellowstone Ecosystem					GUNTHER, K.A. 1991. Grizzly bear activity and human-induced modifications in Pelican Valley, Yellowstone National Park. Thesis, Montana State University, Bozeman, Montana, USA. 
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:703436	Trifolium repens		Greater Yellowstone Ecosystem					GUNTHER, K.A. 1991. Grizzly bear activity and human-induced modifications in Pelican Valley, Yellowstone National Park. Thesis, Montana State University, Bozeman, Montana, USA. 
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:328649	Cervus elaphus		Greater Yellowstone Ecosystem					GUNTHER, K.A., AND R.A. RENKIN. 1990. Grizzly bear predation on elk calves and other fauna of Yellowstone National Park. International Conference on Bear Research and Management 8:329-334.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:328663	Sus scrofa		Greater Yellowstone Ecosystem					GUNTHER, K.A., B. ABER, M.T. BRUSCINO, S.L. CAIN, K. FREY, M.A. HAROLDSON, AND C.C. SCHWARTZ. 2010. Grizzly bear-human conflicts in the Greater Yellowstone Ecosystem, 2009. Pages 38-40 in C.C. Schwartz, M.A. Haroldson, and K. West, editors. Yellowstone grizzly bear investigations: Annual report of the Interagency Grizzly Bear Study Team, 2009. U.S. Geological Survey, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1045608	Apis mellifera		Greater Yellowstone Ecosystem					GUNTHER, K.A., B. ABER, M.T. BRUSCINO, S.L. CAIN, K. FREY, M.A. HAROLDSON, AND C.C. SCHWARTZ. 2011. Grizzly bear-human conflicts in the Greater Yellowstone Ecosystem, 2010. Pages 41-44 in C.C. Schwartz, M.A. Haroldson, and K. West, editors. Yellowstone grizzly bear investigations: Annual report of the Interagency Grizzly Bear Study Team, 2010. U.S. Geological Survey, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:328699	Bos taurus		Greater Yellowstone Ecosystem					GUNTHER, K.A., B. ABER, M.T. BRUSCINO, S.L. CAIN, K. FREY, M.A. HAROLDSON, AND C.C. SCHWARTZ. 2011. Grizzly bear-human conflicts in the Greater Yellowstone Ecosystem, 2010. Pages 41-44 in C.C. Schwartz, M.A. Haroldson, and K. West, editors. Yellowstone grizzly bear investigations: Annual report of the Interagency Grizzly Bear Study Team, 2010. U.S. Geological Survey, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1228387	Canis familiaris		Greater Yellowstone Ecosystem					GUNTHER, K.A., B. ABER, M.T. BRUSCINO, S.L. CAIN, K. FREY, M.A. HAROLDSON, AND C.C. SCHWARTZ. 2011. Grizzly bear-human conflicts in the Greater Yellowstone Ecosystem, 2010. Pages 41-44 in C.C. Schwartz, M.A. Haroldson, and K. West, editors. Yellowstone grizzly bear investigations: Annual report of the Interagency Grizzly Bear Study Team, 2010. U.S. Geological Survey, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:328660	Capra hircus		Greater Yellowstone Ecosystem					GUNTHER, K.A., B. ABER, M.T. BRUSCINO, S.L. CAIN, K. FREY, M.A. HAROLDSON, AND C.C. SCHWARTZ. 2011. Grizzly bear-human conflicts in the Greater Yellowstone Ecosystem, 2010. Pages 41-44 in C.C. Schwartz, M.A. Haroldson, and K. West, editors. Yellowstone grizzly bear investigations: Annual report of the Interagency Grizzly Bear Study Team, 2010. U.S. Geological Survey, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:328648	Equus caballus		Greater Yellowstone Ecosystem					GUNTHER, K.A., B. ABER, M.T. BRUSCINO, S.L. CAIN, K. FREY, M.A. HAROLDSON, AND C.C. SCHWARTZ. 2011. Grizzly bear-human conflicts in the Greater Yellowstone Ecosystem, 2010. Pages 41-44 in C.C. Schwartz, M.A. Haroldson, and K. West, editors. Yellowstone grizzly bear investigations: Annual report of the Interagency Grizzly Bear Study Team, 2010. U.S. Geological Survey, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:1049263	Gallus gallus domesticus		Greater Yellowstone Ecosystem					GUNTHER, K.A., B. ABER, M.T. BRUSCINO, S.L. CAIN, K. FREY, M.A. HAROLDSON, AND C.C. SCHWARTZ. 2011. Grizzly bear-human conflicts in the Greater Yellowstone Ecosystem, 2010. Pages 41-44 in C.C. Schwartz, M.A. Haroldson, and K. West, editors. Yellowstone grizzly bear investigations: Annual report of the Interagency Grizzly Bear Study Team, 2010. U.S. Geological Survey, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:629943	Malus pumila		Greater Yellowstone Ecosystem					GUNTHER, K.A., B. ABER, M.T. BRUSCINO, S.L. CAIN, K. FREY, M.A. HAROLDSON, AND C.C. SCHWARTZ. 2011. Grizzly bear-human conflicts in the Greater Yellowstone Ecosystem, 2010. Pages 41-44 in C.C. Schwartz, M.A. Haroldson, and K. West, editors. Yellowstone grizzly bear investigations: Annual report of the Interagency Grizzly Bear Study Team, 2010. U.S. Geological Survey, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:327977	Oryctolagus cuniculus		Greater Yellowstone Ecosystem					GUNTHER, K.A., B. ABER, M.T. BRUSCINO, S.L. CAIN, K. FREY, M.A. HAROLDSON, AND C.C. SCHWARTZ. 2011. Grizzly bear-human conflicts in the Greater Yellowstone Ecosystem, 2010. Pages 41-44 in C.C. Schwartz, M.A. Haroldson, and K. West, editors. Yellowstone grizzly bear investigations: Annual report of the Interagency Grizzly Bear Study Team, 2010. U.S. Geological Survey, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:311906	Ovis aries		Greater Yellowstone Ecosystem					GUNTHER, K.A., B. ABER, M.T. BRUSCINO, S.L. CAIN, K. FREY, M.A. HAROLDSON, AND C.C. SCHWARTZ. 2011. Grizzly bear-human conflicts in the Greater Yellowstone Ecosystem, 2010. Pages 41-44 in C.C. Schwartz, M.A. Haroldson, and K. West, editors. Yellowstone grizzly bear investigations: Annual report of the Interagency Grizzly Bear Study Team, 2010. U.S. Geological Survey, Bozeman, Montana, USA.
EOL:328581	Ursus arctos	RO:0002470	eats	EOL:328582	Ursus americanus		Greater Yellowstone Ecosystem					GUNTHER, K.A., M.J. BIEL, N. ANDERSON, AND L. WAITS. 2002. Probable grizzly bear predation on an American black bear in Yellowstone National Park. Ursus 13:372-374.
